,mean_fit_time,mean_score_time,mean_test_accuracy,mean_test_balanced_accuracy,mean_test_f1,mean_train_accuracy,mean_train_balanced_accuracy,mean_train_f1,param_krr__alpha,param_krr__gamma,params,rank_test_accuracy,rank_test_balanced_accuracy,rank_test_f1,split0_test_accuracy,split0_test_balanced_accuracy,split0_test_f1,split0_train_accuracy,split0_train_balanced_accuracy,split0_train_f1,split1_test_accuracy,split1_test_balanced_accuracy,split1_test_f1,split1_train_accuracy,split1_train_balanced_accuracy,split1_train_f1,split2_test_accuracy,split2_test_balanced_accuracy,split2_test_f1,split2_train_accuracy,split2_train_balanced_accuracy,split2_train_f1,split3_test_accuracy,split3_test_balanced_accuracy,split3_test_f1,split3_train_accuracy,split3_train_balanced_accuracy,split3_train_f1,split4_test_accuracy,split4_test_balanced_accuracy,split4_test_f1,split4_train_accuracy,split4_train_balanced_accuracy,split4_train_f1,std_fit_time,std_score_time,std_test_accuracy,std_test_balanced_accuracy,std_test_f1,std_train_accuracy,std_train_balanced_accuracy,std_train_f1
90,115.63115601539612,6.5695443630218495,0.6357082416652563,0.5148968030276739,0.5827352292404904,0.6358690133694365,0.5152044899632114,0.5830647395097833,0.1,1e-09,"{'krr__alpha': 0.1, 'krr__gamma': 1e-09}",111,110,110,0.6325943476053478,0.5044520547945206,0.5757279656048466,0.636402098493823,0.5155380532488657,0.5835836805892044,0.6449483838212896,0.5373287671232877,0.5993124522536287,0.6339059062447114,0.5129697799845904,0.5807045597712847,0.6302250803858521,0.5037671232876713,0.5738248488394773,0.637163648671518,0.5163941443369574,0.5844961240310077,0.6412252496192249,0.5222602739726028,0.5899419729206964,0.6345828397359959,0.5128841708757812,0.5811145060381202,0.6295481468945676,0.5066757959602876,0.5748689065838027,0.6372905737011338,0.518236301369863,0.5854248271192998,2.727237182100459,0.3873587532247746,0.006221346562345054,0.013099322207768757,0.010169730891118051,0.0013776157875399976,0.0020540804149815307,0.001858065338362424
112,115.84444246292114,6.7116623878479,0.6356405483161278,0.5146913470241474,0.5825941194332283,0.6358351666948722,0.5150846342790599,0.5829856562088831,10.0,1e-07,"{'krr__alpha': 10, 'krr__gamma': 1e-07}",113,112,112,0.6325943476053478,0.5044520547945206,0.5757279656048466,0.6363597901506177,0.5154524441400565,0.5835150457915395,0.6447791504484685,0.536986301369863,0.5990448901623687,0.6339482145879167,0.5128841708757812,0.5806920616458274,0.6302250803858521,0.5037671232876713,0.5738248488394773,0.6370790319851075,0.5161373170105299,0.5843186664082186,0.6410560162464037,0.5219178082191781,0.5896691816598956,0.6345828397359959,0.5128841708757812,0.5811145060381202,0.6295481468945676,0.5063334474495036,0.5747037108995531,0.6372059570147233,0.5180650684931507,0.5852880011607099,2.9442991436822874,0.32049942115857266,0.006141096458983486,0.012987093482291906,0.010069628444621769,0.0013289400135024839,0.0019905020225984365,0.0017955356181476852
123,114.40559525489807,6.594461488723755,0.6354713149433068,0.5134586110029873,0.5818985118326434,0.6357251650025384,0.5139717012054467,0.5823863570398808,100.0,1e-06,"{'krr__alpha': 100, 'krr__gamma': 1e-06}",114,113,113,0.6327635809781689,0.5044520547945206,0.5758405003909305,0.635936706718565,0.5138258710726822,0.5824639720510457,0.6446099170756473,0.5356164383561643,0.5983167559296099,0.6339482145879167,0.5119424706788802,0.5802445177566468,0.6298866136402098,0.5020547945205479,0.5727681187731979,0.6366982568962599,0.5147675712695831,0.5834182312133119,0.6410560162464037,0.5208904109589041,0.5891923300406741,0.6345405313927907,0.5121136888964986,0.5807203184156877,0.6290404467761043,0.5042793563847997,0.5733748540288051,0.6375021154171603,0.5172089041095891,0.5850847457627121,4.0867241257645865,0.3215049173376113,0.006238264419415781,0.012974010667830596,0.010153569280644174,0.00131985757357671,0.0019341222556679574,0.001772864930656727
134,114.78449959754944,6.511636638641358,0.6335082078185819,0.5018840423386624,0.5750372914176255,0.6340412929429684,0.5025170177421947,0.5757670939978821,1000.0,1e-05,"{'krr__alpha': 1000, 'krr__gamma': 1e-05}",115,114,115,0.6297173802673888,0.4914383561643836,0.5674179517595888,0.6350905398544593,0.5041520417772452,0.5772680488163505,0.6427483499746149,0.5226027397260274,0.5911291884563239,0.6318327974276527,0.5000428045544046,0.5730965463108321,0.6302250803858521,0.4931506849315068,0.5686080947680157,0.6345828397359959,0.5027822960362983,0.5762645341706324,0.6383482822812658,0.5092465753424658,0.5818822148307572,0.6325097309189373,0.4991867134663128,0.573127580106153,0.6265019461837874,0.4929818555289284,0.5661490072734421,0.6361905567777966,0.5064212328767124,0.5790787605854424,2.2710542095282213,0.430258984829747,0.006050513188575743,0.012231959245430316,0.009840656769213495,0.0016270624890664526,0.0026532707910691413,0.002348033484137399
2,167.6355785369873,8.749704456329345,0.6022677271958029,0.6022144555486253,0.5984959875187217,0.8987899813843291,0.9372826466818259,0.9033420740279128,1e-14,1e-07,"{'krr__alpha': 1e-14, 'krr__gamma': 1e-07}",116,93,109,0.5955322389575224,0.6414383561643836,0.6104954367666232,0.8689287527500423,0.9635305196472904,0.8790221805685722,0.6185479776611947,0.5955479452054795,0.6067690160502442,0.902436960568624,0.9120794452529748,0.9023460658931144,0.6028092739888306,0.5136986301369864,0.5610622779128484,0.8982907429345067,0.8227035356561938,0.8888272290048095,0.6143171433406668,0.5914383561643836,0.6024768881911738,0.9940345236080556,0.9951202807978768,0.9939715250758904,0.5801320020308005,0.6689489900718932,0.6116763186727188,0.8302589270604163,0.9929794520547944,0.8525433695971772,17.071205411016667,0.6181589410263469,0.013754165826872757,0.05289164490531599,0.018990950990859626,0.05417244853595583,0.06465268893061611,0.04816084663961369
49,140.21825842857362,12.492158699035645,0.5640886782873583,0.4664750296623881,0.5140100577118247,1.0,1.0,1.0,1e-06,1.0,"{'krr__alpha': 1e-06, 'krr__gamma': 1}",117,115,117,0.5643932983584363,0.4674657534246575,0.5147058823529412,1.0,1.0,1.0,0.5616855643932983,0.4736301369863014,0.5164301717699776,1.0,1.0,1.0,0.5682856659333221,0.4595890410958904,0.5127029608404967,1.0,1.0,1.0,0.5620240311389406,0.4671232876712329,0.5131677953348381,1.0,1.0,1.0,0.5640548316127939,0.4645669291338583,0.5130434782608696,1.0,1.0,1.0,3.2492857884645354,0.5914008442049694,0.002355689645125125,0.004553131208317768,0.0013923582845938413,0.0,0.0,0.0
79,141.31350302696228,12.157933235168455,0.5640886782873583,0.4664750296623881,0.5140100577118247,1.0,1.0,1.0,0.001,1.0,"{'krr__alpha': 0.001, 'krr__gamma': 1}",117,115,117,0.5643932983584363,0.4674657534246575,0.5147058823529412,1.0,1.0,1.0,0.5616855643932983,0.4736301369863014,0.5164301717699776,1.0,1.0,1.0,0.5682856659333221,0.4595890410958904,0.5127029608404967,1.0,1.0,1.0,0.5620240311389406,0.4671232876712329,0.5131677953348381,1.0,1.0,1.0,0.5640548316127939,0.4645669291338583,0.5130434782608696,1.0,1.0,1.0,1.923146750193578,0.5268903123688765,0.002355689645125125,0.004553131208317768,0.0013923582845938413,0.0,0.0,0.0
89,139.75758213996886,12.407727766036988,0.5640886782873583,0.4664750296623881,0.5140100577118247,1.0,1.0,1.0,0.01,1.0,"{'krr__alpha': 0.01, 'krr__gamma': 1}",117,115,117,0.5643932983584363,0.4674657534246575,0.5147058823529412,1.0,1.0,1.0,0.5616855643932983,0.4736301369863014,0.5164301717699776,1.0,1.0,1.0,0.5682856659333221,0.4595890410958904,0.5127029608404967,1.0,1.0,1.0,0.5620240311389406,0.4671232876712329,0.5131677953348381,1.0,1.0,1.0,0.5640548316127939,0.4645669291338583,0.5130434782608696,1.0,1.0,1.0,2.58450281069971,0.3979683681863047,0.002355689645125125,0.004553131208317768,0.0013923582845938413,0.0,0.0,0.0
59,140.69982128143312,12.267261791229249,0.5640886782873583,0.4664750296623881,0.5140100577118247,1.0,1.0,1.0,1e-05,1.0,"{'krr__alpha': 1e-05, 'krr__gamma': 1}",117,115,117,0.5643932983584363,0.4674657534246575,0.5147058823529412,1.0,1.0,1.0,0.5616855643932983,0.4736301369863014,0.5164301717699776,1.0,1.0,1.0,0.5682856659333221,0.4595890410958904,0.5127029608404967,1.0,1.0,1.0,0.5620240311389406,0.4671232876712329,0.5131677953348381,1.0,1.0,1.0,0.5640548316127939,0.4645669291338583,0.5130434782608696,1.0,1.0,1.0,1.0182573911708621,0.4190133963776068,0.002355689645125125,0.004553131208317768,0.0013923582845938413,0.0,0.0,0.0
69,140.46222686767578,12.597193098068235,0.5640886782873583,0.4664750296623881,0.5140100577118247,1.0,1.0,1.0,0.0001,1.0,"{'krr__alpha': 0.0001, 'krr__gamma': 1}",117,115,117,0.5643932983584363,0.4674657534246575,0.5147058823529412,1.0,1.0,1.0,0.5616855643932983,0.4736301369863014,0.5164301717699776,1.0,1.0,1.0,0.5682856659333221,0.4595890410958904,0.5127029608404967,1.0,1.0,1.0,0.5620240311389406,0.4671232876712329,0.5131677953348381,1.0,1.0,1.0,0.5640548316127939,0.4645669291338583,0.5130434782608696,1.0,1.0,1.0,1.9942342566302853,0.5181246565374569,0.002355689645125125,0.004553131208317768,0.0013923582845938413,0.0,0.0,0.0
9,150.99134736061097,12.744587469100953,0.5640886782873583,0.4664750296623881,0.5140100577118247,1.0,1.0,1.0,1e-14,1.0,"{'krr__alpha': 1e-14, 'krr__gamma': 1}",117,115,117,0.5643932983584363,0.4674657534246575,0.5147058823529412,1.0,1.0,1.0,0.5616855643932983,0.4736301369863014,0.5164301717699776,1.0,1.0,1.0,0.5682856659333221,0.4595890410958904,0.5127029608404967,1.0,1.0,1.0,0.5620240311389406,0.4671232876712329,0.5131677953348381,1.0,1.0,1.0,0.5640548316127939,0.4645669291338583,0.5130434782608696,1.0,1.0,1.0,4.035499862815872,0.31091555447681474,0.002355689645125125,0.004553131208317768,0.0013923582845938413,0.0,0.0,0.0
99,141.2464332580566,12.548297119140624,0.5640886782873583,0.4664750296623881,0.5140100577118247,1.0,1.0,1.0,0.1,1.0,"{'krr__alpha': 0.1, 'krr__gamma': 1}",117,115,117,0.5643932983584363,0.4674657534246575,0.5147058823529412,1.0,1.0,1.0,0.5616855643932983,0.4736301369863014,0.5164301717699776,1.0,1.0,1.0,0.5682856659333221,0.4595890410958904,0.5127029608404967,1.0,1.0,1.0,0.5620240311389406,0.4671232876712329,0.5131677953348381,1.0,1.0,1.0,0.5640548316127939,0.4645669291338583,0.5130434782608696,1.0,1.0,1.0,2.3127468667863065,0.4483771807065232,0.002355689645125125,0.004553131208317768,0.0013923582845938413,0.0,0.0,0.0
39,138.21894969940186,11.831787109375,0.5640886782873583,0.4664750296623881,0.5140100577118247,1.0,1.0,1.0,1e-08,1.0,"{'krr__alpha': 1e-08, 'krr__gamma': 1}",117,115,117,0.5643932983584363,0.4674657534246575,0.5147058823529412,1.0,1.0,1.0,0.5616855643932983,0.4736301369863014,0.5164301717699776,1.0,1.0,1.0,0.5682856659333221,0.4595890410958904,0.5127029608404967,1.0,1.0,1.0,0.5620240311389406,0.4671232876712329,0.5131677953348381,1.0,1.0,1.0,0.5640548316127939,0.4645669291338583,0.5130434782608696,1.0,1.0,1.0,1.55523785505253,1.180284038228841,0.002355689645125125,0.004553131208317768,0.0013923582845938413,0.0,0.0,0.0
29,139.09990763664246,12.096580982208252,0.5640886782873583,0.4664750296623881,0.5140100577118247,1.0,1.0,1.0,1e-10,1.0,"{'krr__alpha': 1e-10, 'krr__gamma': 1}",117,115,117,0.5643932983584363,0.4674657534246575,0.5147058823529412,1.0,1.0,1.0,0.5616855643932983,0.4736301369863014,0.5164301717699776,1.0,1.0,1.0,0.5682856659333221,0.4595890410958904,0.5127029608404967,1.0,1.0,1.0,0.5620240311389406,0.4671232876712329,0.5131677953348381,1.0,1.0,1.0,0.5640548316127939,0.4645669291338583,0.5130434782608696,1.0,1.0,1.0,1.4929392497795515,0.7489460537793157,0.002355689645125125,0.004553131208317768,0.0013923582845938413,0.0,0.0,0.0
19,142.3203465938568,11.967466831207275,0.5640886782873583,0.4664750296623881,0.5140100577118247,1.0,1.0,1.0,1e-12,1.0,"{'krr__alpha': 1e-12, 'krr__gamma': 1}",117,115,117,0.5643932983584363,0.4674657534246575,0.5147058823529412,1.0,1.0,1.0,0.5616855643932983,0.4736301369863014,0.5164301717699776,1.0,1.0,1.0,0.5682856659333221,0.4595890410958904,0.5127029608404967,1.0,1.0,1.0,0.5620240311389406,0.4671232876712329,0.5131677953348381,1.0,1.0,1.0,0.5640548316127939,0.4645669291338583,0.5130434782608696,1.0,1.0,1.0,3.006283287963545,0.36425754984390585,0.002355689645125125,0.004553131208317768,0.0013923582845938413,0.0,0.0,0.0
109,140.69709486961364,12.209030055999756,0.5634455914706381,0.4659271313539649,0.5133460473547594,1.0,1.0,1.0,1.0,1.0,"{'krr__alpha': 1, 'krr__gamma': 1}",127,125,127,0.5637163648671518,0.4671232876712329,0.5141349415755748,1.0,1.0,1.0,0.5610086309020139,0.4736301369863014,0.5160447761194029,1.0,1.0,1.0,0.5674394990692164,0.4585616438356164,0.511654566297287,1.0,1.0,1.0,0.5615163310204773,0.4664383561643836,0.5125117591721543,1.0,1.0,1.0,0.5635471314943307,0.4638822321122903,0.5123841936093779,1.0,1.0,1.0,1.4340731180177495,1.0233400296073187,0.0022669693077867923,0.004887953678288766,0.0015740265946722568,0.0,0.0,0.0
119,140.48428473472595,12.326429271697998,0.5627686579793535,0.4654477027476986,0.5127015326464771,1.0,1.0,1.0,10.0,1.0,"{'krr__alpha': 10, 'krr__gamma': 1}",128,126,128,0.5630394313758673,0.4660958904109589,0.5131975867269984,1.0,1.0,1.0,0.5605009307835506,0.4736301369863014,0.515756106656722,1.0,1.0,1.0,0.5669317989507531,0.4582191780821918,0.5111747851002866,1.0,1.0,1.0,0.5605009307835506,0.4657534246575342,0.5115666729358661,1.0,1.0,1.0,0.5628701980030462,0.4635398836015063,0.5118125118125119,1.0,1.0,1.0,1.850655435320037,0.6444631050504698,0.002353743597998108,0.004967035049935396,0.0016724661258546672,0.0,0.0,0.0
129,141.06019716262819,12.328153848648071,0.5615840243696055,0.4645573621343789,0.5115477444390097,1.0,1.0,1.0,100.0,1.0,"{'krr__alpha': 100, 'krr__gamma': 1}",129,127,129,0.5616855643932983,0.465068493150685,0.5118733509234829,1.0,1.0,1.0,0.5591470638009816,0.4722602739726027,0.5142644042513518,1.0,1.0,1.0,0.5654086985953629,0.4575342465753425,0.5099236641221373,1.0,1.0,1.0,0.5596547639194449,0.4654109589041096,0.5109022556390976,1.0,1.0,1.0,0.5620240311389406,0.4625128380691544,0.5107750472589792,1.0,1.0,1.0,2.1366729350050533,0.4291133119951022,0.0022132723268602963,0.004771351254255659,0.0014924887749806972,0.0,0.0,0.0
139,133.91360378265378,10.243120193481444,0.5601963107124726,0.4631191232126359,0.509983223572846,1.0,1.0,1.0,1000.0,1.0,"{'krr__alpha': 1000, 'krr__gamma': 1}",130,128,130,0.5603316974107294,0.4636986301369863,0.5103656238220882,1.0,1.0,1.0,0.5576239634455915,0.4708904109589041,0.5126771066368383,1.0,1.0,1.0,0.5642240649856152,0.4561643835616439,0.508493987402176,1.0,1.0,1.0,0.5583008969368759,0.464041095890411,0.5093984962406015,1.0,1.0,1.0,0.5605009307835506,0.4608010955152345,0.5089809037625259,1.0,1.0,1.0,8.46022107121077,1.5652725447845015,0.002304061252342872,0.0048025083268690575,0.0014810544446677645,0.0,0.0,0.0
133,112.8861439704895,6.820766115188599,0.5060416314097139,0.0004794520547945205,,0.506041631409714,0.00047942273660657214,0.0009583239240342539,1000.0,1e-06,"{'krr__alpha': 1000, 'krr__gamma': 1e-06}",131,131,134,0.5061770181079709,0.0006849315068493152,0.0013689253935660506,0.506050093078355,0.0005136546528550636,0.0010267818944125953,0.5061770181079709,0.0006849315068493152,0.0013689253935660506,0.5060077847351497,0.00042804554404588647,0.0008557247989046722,0.5058385513623287,0.0,,0.5060924014215603,0.0005992637616642411,0.0011978097193702944,0.506346251480792,0.0010273972602739725,0.0020526855969893944,0.505880859705534,0.0001712182176183546,0.0003423778139176581,0.5056693179895075,0.0,,0.5061770181079709,0.0006849315068493152,0.0013689253935660506,1.6981708034368908,0.5509521127871829,0.0002487212465171591,0.000410958904109589,,9.795089611430191e-05,0.00017629361387400136,0.00035229240630557163
122,112.1069836616516,6.886412715911865,0.5059062447114572,0.00020547945205479453,,0.5059400913860214,0.000273955011826957,0.0005477400398882472,100.0,1e-07,"{'krr__alpha': 100, 'krr__gamma': 1e-07}",132,132,136,0.5058385513623287,0.0,,0.5059654763919444,0.0003424364352367092,0.0006846384253316218,0.5060077847351497,0.0003424657534246576,0.0006846970215679563,0.5059231680487392,0.00025682732642753187,0.0005135227661759669,0.5058385513623287,0.0,,0.5059654763919444,0.0003424364352367092,0.0006846384253316218,0.5061770181079709,0.0006849315068493152,0.0013689253935660506,0.5058385513623287,8.56091088091773e-05,0.0001712035610340695,0.5056693179895075,0.0,,0.5060077847351497,0.0003424657534246576,0.0006846970215679563,3.716420723282845,0.3534057108241921,0.00017258485407318922,0.00027397260273972595,,5.7389828931477084e-05,9.98405420752942e-05,0.00019959463541539656
111,115.71991362571717,6.2883938312530505,0.5059062447114572,0.00020547945205479453,,0.5059231680487393,0.00023971136830328607,0.00047928791760545457,10.0,1e-08,"{'krr__alpha': 10, 'krr__gamma': 1e-08}",132,132,139,0.5058385513623287,0.0,,0.5059654763919444,0.0003424364352367092,0.0006846384253316218,0.5060077847351497,0.0003424657534246576,0.0006846970215679563,0.505880859705534,0.0001712182176183546,0.0003423778139176581,0.5058385513623287,0.0,,0.5059231680487392,0.00025682732642753187,0.0005135227661759669,0.5061770181079709,0.0006849315068493152,0.0013689253935660506,0.5058385513623287,8.56091088091773e-05,0.0001712035610340695,0.5056693179895075,0.0,,0.5060077847351497,0.0003424657534246576,0.0006846970215679563,4.04584328400827,0.7066348051962267,0.00017258485407318922,0.00027397260273972595,,5.983303276240737e-05,9.984255318509908e-05,0.0001995966448247695
100,114.56997323036194,6.845636987686158,0.5059062447114572,0.00020547945205479453,,0.5059231680487393,0.00023971136830328607,0.00047928791760545457,1.0,1e-09,"{'krr__alpha': 1, 'krr__gamma': 1e-09}",132,132,135,0.5058385513623287,0.0,,0.5059654763919444,0.0003424364352367092,0.0006846384253316218,0.5060077847351497,0.0003424657534246576,0.0006846970215679563,0.505880859705534,0.0001712182176183546,0.0003423778139176581,0.5058385513623287,0.0,,0.5059231680487392,0.00025682732642753187,0.0005135227661759669,0.5061770181079709,0.0006849315068493152,0.0013689253935660506,0.5058385513623287,8.56091088091773e-05,0.0001712035610340695,0.5056693179895075,0.0,,0.5060077847351497,0.0003424657534246576,0.0006846970215679563,3.735601474898581,0.1106326617102172,0.00017258485407318922,0.00027397260273972595,,5.983303276240737e-05,9.984255318509908e-05,0.0001995966448247695
130,112.00101389884951,6.735915660858153,0.5058047046877645,0.0,,0.5058047046877645,0.0,,1000.0,1e-09,"{'krr__alpha': 1000, 'krr__gamma': 1e-09}",135,135,131,0.5058385513623287,0.0,,0.5057962430191234,0.0,,0.5058385513623287,0.0,,0.5057962430191234,0.0,,0.5058385513623287,0.0,,0.5057962430191234,0.0,,0.5058385513623287,0.0,,0.5057962430191234,0.0,,0.5056693179895075,0.0,,0.5058385513623287,0.0,,3.465822994827304,0.31378527476258816,6.769334912846147e-05,0.0,,1.6923337282115367e-05,0.0,
131,112.52921581268309,6.470749568939209,0.5058047046877645,0.0,,0.5058047046877645,0.0,,1000.0,1e-08,"{'krr__alpha': 1000, 'krr__gamma': 1e-08}",135,135,132,0.5058385513623287,0.0,,0.5057962430191234,0.0,,0.5058385513623287,0.0,,0.5057962430191234,0.0,,0.5058385513623287,0.0,,0.5057962430191234,0.0,,0.5058385513623287,0.0,,0.5057962430191234,0.0,,0.5056693179895075,0.0,,0.5058385513623287,0.0,,0.9125061920170984,0.5625041330709815,6.769334912846147e-05,0.0,,1.6923337282115367e-05,0.0,
132,112.04720335006714,6.660471487045287,0.5058047046877645,0.0,,0.5058047046877645,0.0,,1000.0,1e-07,"{'krr__alpha': 1000, 'krr__gamma': 1e-07}",135,135,133,0.5058385513623287,0.0,,0.5057962430191234,0.0,,0.5058385513623287,0.0,,0.5057962430191234,0.0,,0.5058385513623287,0.0,,0.5057962430191234,0.0,,0.5058385513623287,0.0,,0.5057962430191234,0.0,,0.5056693179895075,0.0,,0.5058385513623287,0.0,,1.5451660796371982,0.481536920045728,6.769334912846147e-05,0.0,,1.6923337282115367e-05,0.0,
121,113.23342881202696,6.3575529098510755,0.5058047046877645,0.0,,0.5058047046877645,0.0,,100.0,1e-08,"{'krr__alpha': 100, 'krr__gamma': 1e-08}",135,135,137,0.5058385513623287,0.0,,0.5057962430191234,0.0,,0.5058385513623287,0.0,,0.5057962430191234,0.0,,0.5058385513623287,0.0,,0.5057962430191234,0.0,,0.5058385513623287,0.0,,0.5057962430191234,0.0,,0.5056693179895075,0.0,,0.5058385513623287,0.0,,3.4471678255972336,0.5041062295920794,6.769334912846147e-05,0.0,,1.6923337282115367e-05,0.0,
110,114.6331484794617,6.224400568008423,0.5058047046877645,0.0,,0.5058047046877645,0.0,,10.0,1e-09,"{'krr__alpha': 10, 'krr__gamma': 1e-09}",135,135,140,0.5058385513623287,0.0,,0.5057962430191234,0.0,,0.5058385513623287,0.0,,0.5057962430191234,0.0,,0.5058385513623287,0.0,,0.5057962430191234,0.0,,0.5058385513623287,0.0,,0.5057962430191234,0.0,,0.5056693179895075,0.0,,0.5058385513623287,0.0,,2.030137728933972,0.9747278957924116,6.769334912846147e-05,0.0,,1.6923337282115367e-05,0.0,
120,112.31097974777222,6.086397409439088,0.5058047046877645,0.0,,0.5058047046877645,0.0,,100.0,1e-09,"{'krr__alpha': 100, 'krr__gamma': 1e-09}",135,135,138,0.5058385513623287,0.0,,0.5057962430191234,0.0,,0.5058385513623287,0.0,,0.5057962430191234,0.0,,0.5058385513623287,0.0,,0.5057962430191234,0.0,,0.5058385513623287,0.0,,0.5057962430191234,0.0,,0.5056693179895075,0.0,,0.5058385513623287,0.0,,3.0280533210178047,0.6324682824413633,6.769334912846147e-05,0.0,,1.6923337282115367e-05,0.0,
