,mean_fit_time,mean_score_time,mean_test_accuracy,mean_test_balanced_accuracy,mean_test_f1,mean_train_accuracy,mean_train_balanced_accuracy,mean_train_f1,param_krr__alpha,param_krr__coef0,param_krr__degree,params,rank_test_accuracy,rank_test_balanced_accuracy,rank_test_f1,split0_test_accuracy,split0_test_balanced_accuracy,split0_test_f1,split0_train_accuracy,split0_train_balanced_accuracy,split0_train_f1,split1_test_accuracy,split1_test_balanced_accuracy,split1_test_f1,split1_train_accuracy,split1_train_balanced_accuracy,split1_train_f1,split2_test_accuracy,split2_test_balanced_accuracy,split2_test_f1,split2_train_accuracy,split2_train_balanced_accuracy,split2_train_f1,split3_test_accuracy,split3_test_balanced_accuracy,split3_test_f1,split3_train_accuracy,split3_train_balanced_accuracy,split3_train_f1,split4_test_accuracy,split4_test_balanced_accuracy,split4_test_f1,split4_train_accuracy,split4_train_balanced_accuracy,split4_train_f1,std_fit_time,std_score_time,std_test_accuracy,std_test_balanced_accuracy,std_test_f1,std_train_accuracy,std_train_balanced_accuracy,std_train_f1
122,147.38509573936463,17.373708248138428,0.6843120663394822,0.6356412468989321,0.6655675723896132,1.0,1.0,1.0,0.01,1,4,"{'krr__alpha': 0.01, 'krr__coef0': 1, 'krr__degree': 4}",81,101,84,0.6710103232357421,0.6226027397260274,0.6516129032258065,1.0,1.0,1.0,0.690472161110171,0.6424657534246575,0.6722809532341875,1.0,1.0,1.0,0.6865797935352852,0.6363013698630137,0.6673850574712644,1.0,1.0,1.0,0.6867490269081062,0.6390410958904109,0.6684578183772165,1.0,1.0,1.0,0.6867490269081062,0.6377952755905512,0.6681011296395912,1.0,1.0,1.0,13.384371270510515,0.7352248717328443,0.006810334462306632,0.006829511457116693,0.007181614861093481,0.0,0.0,0.0
139,143.93796787261962,20.707046890258788,0.6840751396175324,0.6291351010397077,0.6630933085669288,1.0,1.0,1.0,0.1,1,7,"{'krr__alpha': 0.1, 'krr__coef0': 1, 'krr__degree': 7}",82,102,85,0.6845489930614317,0.6270547945205479,0.6626854867897213,1.0,1.0,1.0,0.6857336266711795,0.6407534246575343,0.6683336310055368,1.0,1.0,1.0,0.6808258588593671,0.6215753424657534,0.6580855692530819,1.0,1.0,1.0,0.6813335589778304,0.6287671232876713,0.6610261026102611,1.0,1.0,1.0,0.6879336605178541,0.6275248202670318,0.6653357531760435,1.0,1.0,1.0,13.930330067577152,3.1686128896768198,0.0026809472124979168,0.006311758556718152,0.0035215521915831615,0.0,0.0,0.0
145,142.57103624343873,19.519425439834595,0.6810627855813167,0.6185209606393006,0.6570670573344131,0.930978168894906,0.9309122456793786,0.9302191918385379,1,0,6,"{'krr__alpha': 1, 'krr__coef0': 0, 'krr__degree': 6}",83,140,94,0.6816720257234726,0.6219178082191781,0.6588064574641755,0.9308681672025724,0.9325400222583683,0.9302305721605466,0.6925029615840244,0.6376712328767123,0.6720808518317992,0.9320104924691149,0.9301429672117113,0.9311393923811971,0.6759180910475546,0.6095890410958904,0.6502283105022831,0.9294719918767981,0.9286020032531461,0.9286417533495998,0.6815027923506516,0.6294520547945206,0.6613889888449083,0.9315451006938569,0.9335673315640785,0.9309373399351205,0.67371805720088,0.593974666210202,0.6428306780288995,0.9309950922321882,0.9297089041095891,0.9301469013662255,8.502803500784617,2.2568117755743966,0.00650930600462011,0.015362682556169264,0.009965556522011147,0.0008565114836435878,0.0018480356061831922,0.0008781996740873034
188,142.28104767799377,20.611246204376222,0.6801150786935184,0.7248819132123077,0.6912937938402174,0.7460314774073448,0.7984384370825823,0.7565332329578878,1000,0,7,"{'krr__alpha': 1000, 'krr__coef0': 0, 'krr__degree': 7}",84,13,65,0.6815027923506516,0.7195205479452055,0.6906640368178829,0.7450499238449823,0.7963359301429672,0.7553390174583842,0.6833643594516838,0.7445205479452055,0.6991477729538511,0.7464037908275512,0.798647376080815,0.7568554275515171,0.6738872905737011,0.7085616438356165,0.682275350370981,0.7435268234895921,0.7965927574693947,0.7542963683527887,0.6837028261973261,0.7277397260273972,0.6945579343029906,0.7503384667456422,0.8036983135005564,0.7608704461644447,0.6781181248942292,0.7240671003081136,0.6898238747553815,0.7448383821289558,0.7969178082191781,0.7553049052623039,5.570428006755949,2.853913349308938,0.0036913053553584473,0.01174395519731037,0.005589797483076921,0.002338759903448316,0.002751339173683481,0.002317487027097829
159,140.88065276145934,20.011823463439942,0.6785242849889997,0.6607779752664925,0.6700731718668944,0.8742257573193435,0.8882610195341224,0.8746915204894753,10,0,6,"{'krr__alpha': 10, 'krr__coef0': 0, 'krr__degree': 6}",85,73,81,0.6794719918767981,0.6554794520547945,0.6689968542467669,0.8739211372482654,0.8887937676568787,0.8744946091644205,0.6823489592147571,0.6825342465753425,0.6798567286372164,0.8743442206803181,0.8896498587449705,0.8749684263702955,0.6804873921137248,0.6551369863013699,0.6695834791739587,0.8745557623963446,0.8866535399366493,0.8747835634950801,0.675071924183449,0.6691780821917809,0.6705559368565546,0.8744288373667287,0.891362040921154,0.8752521856086081,0.6752411575562701,0.641561109209175,0.6613728604199753,0.8738788289050601,0.884845890410959,0.8739588178089721,9.31047743549356,3.2562511025856344,0.0029009581773181245,0.013950485177333336,0.00588293673159344,0.0002747111707691321,0.0022836867623598598,0.00044161554444497247
90,142.0917739868164,20.737227487564088,0.6784565916398714,0.6896787786130665,0.6794576935403642,1.0,1.0,1.0,0.0001,0,7,"{'krr__alpha': 0.0001, 'krr__coef0': 0, 'krr__degree': 7}",86,21,71,0.6720257234726688,0.685958904109589,0.673956931359354,1.0,1.0,1.0,0.6879336605178541,0.709931506849315,0.692153589315526,1.0,1.0,1.0,0.679302758503977,0.6866438356164384,0.6790855207451313,1.0,1.0,1.0,0.6693179895075309,0.6760273972602739,0.6689257878685191,1.0,1.0,1.0,0.6837028261973261,0.6898322492297159,0.6831666384132904,1.0,1.0,1.0,10.52764546984549,2.2656775298320255,0.006970278677770787,0.011131981965447934,0.007953112294521721,0.0,0.0,0.0
175,102.29817862510681,5.690854692459107,0.6763919444914538,0.6647491476460022,0.669897415724594,0.6794381452022339,0.667539877133338,0.6730129885514774,100,1,1,"{'krr__alpha': 100, 'krr__coef0': 1, 'krr__degree': 1}",87,61,82,0.6683025892706042,0.6493150684931507,0.6592489568845619,0.6807835505161618,0.6690351853437205,0.6744336569579288,0.6911490946014555,0.6982876712328767,0.6908351685583601,0.6762988661364021,0.6639842479239791,0.6696887277122997,0.6730411237095956,0.6520547945205479,0.6634146341463415,0.6795566085632087,0.669206403561339,0.6736470182695622,0.6767642579116602,0.6616438356164384,0.6692067890543817,0.6808681672025724,0.6689495762349114,0.6744637693668809,0.6727026569639533,0.6624443683669976,0.6667815299793246,0.6796835335928245,0.6665239726027398,0.6728317704507153,8.043602057847389,0.4350244436578282,0.007850969454962607,0.017545055914892024,0.010990826498150646,0.0016603855253221923,0.0020334733647616706,0.0017668394101208458
168,104.81124629974366,5.3138877868652346,0.6759857843966829,0.6776248047910032,0.673862327255744,0.6773650363851751,0.6788747298328981,0.6752964012897978,100,0,1,"{'krr__alpha': 100, 'krr__coef0': 0, 'krr__degree': 1}",88,35,78,0.6706718564900999,0.6654109589041096,0.666323731138546,0.6785835166694872,0.6794794966184402,0.6763239742661156,0.6879336605178541,0.7085616438356165,0.6917418923436978,0.673421898798443,0.6753702593955997,0.6714899774439289,0.6720257234726688,0.6636986301369863,0.6666666666666666,0.677948891521408,0.6794794966184402,0.675892020778336,0.6749026908106278,0.6726027397260274,0.6715677893657035,0.6793873751903875,0.6814485061210512,0.6775044684654012,0.6743949906921645,0.6778500513522766,0.6730115567641062,0.67748349974615,0.6785958904109589,0.6752715654952077,7.157169017480568,0.7860810423833199,0.006170500343596259,0.01628174594719802,0.009319608629380116,0.0020725734178659813,0.001985692553260703,0.0020384164814803993
123,146.502601146698,17.90309157371521,0.6754780842782198,0.6284495364225988,0.6568104489889879,1.0,1.0,1.0,0.01,1,5,"{'krr__alpha': 0.01, 'krr__coef0': 1, 'krr__degree': 5}",89,103,95,0.668133355897783,0.6164383561643836,0.6473655817299048,1.0,1.0,1.0,0.6815027923506516,0.6390410958904109,0.6647666547915924,1.0,1.0,1.0,0.6732103570824166,0.6205479452054794,0.6523852385238524,1.0,1.0,1.0,0.67371805720088,0.6294520547945206,0.655960028551035,1.0,1.0,1.0,0.6808258588593671,0.6367682300581993,0.6635747413485552,1.0,1.0,1.0,10.524286687120345,0.9622031044401459,0.005041450530526673,0.008821456045427176,0.006611627364315542,0.0,0.0,0.0
171,145.2053632736206,19.607524108886718,0.6751734642071416,0.6827620490261828,0.6750201800079555,0.751810797089186,0.7604273125893473,0.7517524997163869,100,0,4,"{'krr__alpha': 100, 'krr__coef0': 0, 'krr__degree': 4}",90,32,76,0.6777796581485869,0.6674657534246575,0.6718372974836263,0.7538500592316805,0.7511343206917216,0.7510057348283831,0.6745642240649856,0.7051369863013699,0.6816752193345473,0.7482230495853782,0.7693690608680763,0.751264367816092,0.676425791166018,0.6705479452054794,0.6719286204529856,0.753469284142833,0.7531033301943327,0.7512061824858034,0.6669487222880351,0.6965753424657535,0.6739562624254474,0.7506769334912845,0.7713380703706875,0.75356500648183,0.6801489253680826,0.6740842177336529,0.6757035003431708,0.7528346589947538,0.7571917808219178,0.7517212069698258,10.515536316406005,1.1835985198254844,0.004497406733287705,0.015165161660397927,0.003621515632631684,0.002103094929113935,0.008360246168541858,0.0009360078073646299
124,144.5588086605072,18.79643335342407,0.6746996107632425,0.6273538101513367,0.6558812701757499,1.0,1.0,1.0,0.01,1,6,"{'krr__alpha': 0.01, 'krr__coef0': 1, 'krr__degree': 6}",91,104,96,0.6725334235911322,0.6205479452054794,0.6519158121964381,1.0,1.0,1.0,0.6781181248942292,0.638013698630137,0.6620469083155651,1.0,1.0,1.0,0.6730411237095956,0.6205479452054794,0.6522678185745141,1.0,1.0,1.0,0.6710103232357421,0.6232876712328768,0.6518624641833811,1.0,1.0,1.0,0.6787950583855136,0.6343717904827114,0.6613133476088509,1.0,1.0,1.0,8.605439615990488,1.4394507696488201,0.003146830746094278,0.007376426659822966,0.004742472983050276,0.0,0.0,0.0
190,105.80507788658142,5.188598394393921,0.6739888305973938,0.6415312826813862,0.6603671731876968,0.6757150110001692,0.6431922522583801,0.662206713709554,1000,1,2,"{'krr__alpha': 1000, 'krr__coef0': 1, 'krr__degree': 2}",92,94,89,0.6740565239465223,0.6376712328767123,0.6591150442477876,0.6761719411067862,0.6442085437890591,0.662878787878788,0.6843797596886106,0.6654109589041096,0.6757085724221875,0.6730834320528009,0.6414690523071654,0.6597983533659139,0.666610255542393,0.6226027397260274,0.6485907955761685,0.6769757996276866,0.645578289530006,0.6639080864550776,0.6721949568454899,0.6386986301369864,0.6581965766719605,0.6767219495684549,0.6412122249807379,0.6622165244684143,0.6727026569639533,0.6432728517630948,0.6602248770203794,0.6756219326451176,0.6434931506849315,0.6622318163795762,7.463003816385203,0.8388212872448804,0.005784316472386706,0.01381655270111315,0.008721710433588761,0.0013961496841186421,0.001655686461386456,0.001352573757546118
186,144.05105676651002,19.55842270851135,0.6736503638517517,0.7178957994306698,0.6849123518694885,0.6988322897275342,0.7453770128401935,0.7098272270913804,1000,0,5,"{'krr__alpha': 1000, 'krr__coef0': 0, 'krr__degree': 5}",93,15,68,0.6735488238280589,0.7068493150684931,0.6815255076770678,0.6995684548993062,0.7441999828781782,0.7100093927390044,0.6767642579116602,0.738013698630137,0.6929260450160771,0.6980876628871213,0.7443712010957966,0.7090434640789367,0.6689795227618887,0.7017123287671233,0.6769078295341924,0.6990184464376376,0.7468538652512627,0.7103656054067257,0.676425791166018,0.7215753424657534,0.6878876918054194,0.7000761550177695,0.7470250834688811,0.7111364655067032,0.6725334235911322,0.7213283122218418,0.6853146853146853,0.6974107293958368,0.7444349315068494,0.7085812077255318,7.573163244335551,1.5372111932271748,0.0028451346330908775,0.012759158190807088,0.005454849020516325,0.0009694428553780455,0.0012792031798356043,0.0009169503237918359
125,141.83781509399415,19.546749782562255,0.6732442037569808,0.6226972372944151,0.6531981008231152,1.0,1.0,1.0,0.01,1,7,"{'krr__alpha': 0.01, 'krr__coef0': 1, 'krr__degree': 7}",94,130,107,0.6740565239465223,0.6171232876712329,0.6517179023508138,1.0,1.0,1.0,0.6745642240649856,0.6366438356164383,0.6591029959227087,1.0,1.0,1.0,0.6732103570824166,0.6174657534246575,0.6512551923424236,1.0,1.0,1.0,0.6664410221695718,0.6219178082191781,0.6482241656255577,1.0,1.0,1.0,0.677948891521408,0.6203355015405683,0.6556902478740727,1.0,1.0,1.0,8.38113782735369,2.6010277393765806,0.003763531054030856,0.007199031158308617,0.0037890498886144906,0.0,0.0,0.0
131,139.17706685066224,19.521095037460327,0.6723980368928754,0.5656472262736069,0.6304884950836006,0.9714757150110002,0.9627593868042356,0.9708969419408815,0.1,0,6,"{'krr__alpha': 0.1, 'krr__coef0': 0, 'krr__degree': 6}",95,173,158,0.6713487899813844,0.5695205479452055,0.6313591495823841,0.9702149263834828,0.9619895556887252,0.9696263698334627,0.6804873921137248,0.5756849315068493,0.6403809523809523,0.9723303435437468,0.9635305196472904,0.9717665342773268,0.6669487222880351,0.5561643835616439,0.6226993865030674,0.9709341682179726,0.9625032103415804,0.970353428559099,0.6776104247757658,0.5763698630136986,0.6385885031303359,0.9726688102893891,0.963787346973718,0.9721094896813747,0.6655948553054662,0.5504964053406368,0.6194144838212635,0.9712303266204095,0.961986301369863,0.9706288873531443,7.479851545558119,1.6333522746255065,0.005825562355444283,0.010490040673170496,0.008337059660468533,0.0009052008204648078,0.0007625320172879004,0.0009173959224798983
85,106.28582739830017,4.91815505027771,0.6721949568454899,0.6061241693358908,0.6463038080042616,0.9803350820781859,0.9668173215958944,0.9798358031703795,0.0001,0,2,"{'krr__alpha': 0.0001, 'krr__coef0': 0, 'krr__degree': 2}",96,159,134,0.6601793873751904,0.5989726027397261,0.6353069378859426,0.9809189372144187,0.9684958479582227,0.9804567318108939,0.689118294127602,0.6267123287671232,0.6658177187556849,0.9796919952614656,0.9659275746939474,0.9791720906014059,0.6699949229988154,0.602054794520548,0.6432491767288694,0.9810035539008293,0.9682390206317952,0.9805366509168147,0.6791335251311559,0.6157534246575342,0.6547705753823744,0.980072770350313,0.9657563564763291,0.9795510788868145,0.662548654594686,0.5871276959945224,0.6323746312684365,0.9799881536639026,0.9656678082191781,0.979462463635969,9.323370325645605,1.1481911727289185,0.010740654359534554,0.01374893146678453,0.012464050319340168,0.0005273459621216167,0.001271011914611415,0.0005545637276478583
110,139.64983830451965,18.75179123878479,0.6720595701472329,0.6265318454460613,0.6537547579546497,1.0,1.0,1.0,0.001,1,6,"{'krr__alpha': 0.001, 'krr__coef0': 1, 'krr__degree': 6}",97,106,99,0.6705026231172787,0.6195205479452055,0.6501347708894878,1.0,1.0,1.0,0.6759180910475546,0.6383561643835617,0.6606415027467659,1.0,1.0,1.0,0.6703333897444576,0.6208904109589041,0.6505202726946537,1.0,1.0,1.0,0.6655948553054662,0.6188356164383562,0.6465116279069767,1.0,1.0,1.0,0.677948891521408,0.6350564875042793,0.6609656155353643,1.0,1.0,1.0,8.392223114579581,1.9347005020647225,0.004399286546905133,0.008398810120652876,0.005923729484331012,0.0,0.0,0.0
54,140.51546998023986,19.221851921081544,0.6717887967507192,0.6261894500382211,0.6534460467651256,1.0,1.0,1.0,1e-08,1,6,"{'krr__alpha': 1e-08, 'krr__coef0': 1, 'krr__degree': 6}",98,108,100,0.6696564562531732,0.6184931506849315,0.6491732566498921,1.0,1.0,1.0,0.676425791166018,0.638013698630137,0.6608726498758425,1.0,1.0,1.0,0.6699949229988154,0.6212328767123287,0.6504123341699533,1.0,1.0,1.0,0.6654256219326451,0.6191780821917808,0.6465224387627392,1.0,1.0,1.0,0.6774411914029447,0.6340294419719275,0.6602495543672015,1.0,1.0,1.0,8.650104745703885,1.9962095950256094,0.004510124949768822,0.008176041220939342,0.0059470773444653844,0.0,0.0,0.0
40,135.6146222114563,18.341562271118164,0.6717887967507192,0.6261894500382211,0.6534460467651256,1.0,1.0,1.0,1e-10,1,6,"{'krr__alpha': 1e-10, 'krr__coef0': 1, 'krr__degree': 6}",98,108,100,0.6696564562531732,0.6184931506849315,0.6491732566498921,1.0,1.0,1.0,0.676425791166018,0.638013698630137,0.6608726498758425,1.0,1.0,1.0,0.6699949229988154,0.6212328767123287,0.6504123341699533,1.0,1.0,1.0,0.6654256219326451,0.6191780821917808,0.6465224387627392,1.0,1.0,1.0,0.6774411914029447,0.6340294419719275,0.6602495543672015,1.0,1.0,1.0,8.225815250729266,1.0465166890237207,0.004510124949768822,0.008176041220939342,0.0059470773444653844,0.0,0.0,0.0
12,153.79796452522277,20.30921263694763,0.6717887967507192,0.6261894500382211,0.6534460467651256,1.0,1.0,1.0,1e-14,1,6,"{'krr__alpha': 1e-14, 'krr__coef0': 1, 'krr__degree': 6}",98,108,100,0.6696564562531732,0.6184931506849315,0.6491732566498921,1.0,1.0,1.0,0.676425791166018,0.638013698630137,0.6608726498758425,1.0,1.0,1.0,0.6699949229988154,0.6212328767123287,0.6504123341699533,1.0,1.0,1.0,0.6654256219326451,0.6191780821917808,0.6465224387627392,1.0,1.0,1.0,0.6774411914029447,0.6340294419719275,0.6602495543672015,1.0,1.0,1.0,4.655548431123665,0.4255695216811451,0.004510124949768822,0.008176041220939342,0.0059470773444653844,0.0,0.0,0.0
68,143.1418345451355,18.962511825561524,0.6717887967507192,0.6261894500382211,0.6534460467651256,1.0,1.0,1.0,1e-06,1,6,"{'krr__alpha': 1e-06, 'krr__coef0': 1, 'krr__degree': 6}",98,108,100,0.6696564562531732,0.6184931506849315,0.6491732566498921,1.0,1.0,1.0,0.676425791166018,0.638013698630137,0.6608726498758425,1.0,1.0,1.0,0.6699949229988154,0.6212328767123287,0.6504123341699533,1.0,1.0,1.0,0.6654256219326451,0.6191780821917808,0.6465224387627392,1.0,1.0,1.0,0.6774411914029447,0.6340294419719275,0.6602495543672015,1.0,1.0,1.0,7.869456876091356,1.3547811240022016,0.004510124949768822,0.008176041220939342,0.0059470773444653844,0.0,0.0,0.0
82,134.02063822746277,17.73993339538574,0.6717887967507192,0.6261894500382211,0.6534460467651256,1.0,1.0,1.0,1e-05,1,6,"{'krr__alpha': 1e-05, 'krr__coef0': 1, 'krr__degree': 6}",98,108,100,0.6696564562531732,0.6184931506849315,0.6491732566498921,1.0,1.0,1.0,0.676425791166018,0.638013698630137,0.6608726498758425,1.0,1.0,1.0,0.6699949229988154,0.6212328767123287,0.6504123341699533,1.0,1.0,1.0,0.6654256219326451,0.6191780821917808,0.6465224387627392,1.0,1.0,1.0,0.6774411914029447,0.6340294419719275,0.6602495543672015,1.0,1.0,1.0,5.28827351350959,0.6875036383771062,0.004510124949768822,0.008176041220939342,0.0059470773444653844,0.0,0.0,0.0
26,144.12849669456483,18.057969427108766,0.6717887967507192,0.6261894500382211,0.6534460467651256,1.0,1.0,1.0,1e-12,1,6,"{'krr__alpha': 1e-12, 'krr__coef0': 1, 'krr__degree': 6}",98,108,100,0.6696564562531732,0.6184931506849315,0.6491732566498921,1.0,1.0,1.0,0.676425791166018,0.638013698630137,0.6608726498758425,1.0,1.0,1.0,0.6699949229988154,0.6212328767123287,0.6504123341699533,1.0,1.0,1.0,0.6654256219326451,0.6191780821917808,0.6465224387627392,1.0,1.0,1.0,0.6774411914029447,0.6340294419719275,0.6602495543672015,1.0,1.0,1.0,7.635073487563179,1.0495069325906456,0.004510124949768822,0.008176041220939342,0.0059470773444653844,0.0,0.0,0.0
96,137.87837595939635,18.750338888168336,0.6717549500761549,0.6261894734867492,0.6534237076899294,1.0,1.0,1.0,0.0001,1,6,"{'krr__alpha': 0.0001, 'krr__coef0': 1, 'krr__degree': 6}",104,107,106,0.6698256896259942,0.6188356164383562,0.6494159928122192,1.0,1.0,1.0,0.676425791166018,0.638013698630137,0.6608726498758425,1.0,1.0,1.0,0.6699949229988154,0.6212328767123287,0.6504123341699533,1.0,1.0,1.0,0.665256388559824,0.6191780821917808,0.646406864497676,1.0,1.0,1.0,0.6772719580301235,0.6336870934611435,0.6600106970939561,1.0,1.0,1.0,8.920317145210042,2.6205733288459307,0.004501225971443008,0.00804777333783096,0.005886279070862023,0.0,0.0,0.0
111,142.48723888397217,19.126005029678346,0.6714503300050769,0.6213958908799295,0.6514799599474626,1.0,1.0,1.0,0.001,1,7,"{'krr__alpha': 0.001, 'krr__coef0': 1, 'krr__degree': 7}",105,131,108,0.6710103232357421,0.6154109589041096,0.6489707475622968,1.0,1.0,1.0,0.6742257573193434,0.635958904109589,0.6586274162085475,1.0,1.0,1.0,0.6721949568454899,0.6174657534246575,0.6505502435504239,1.0,1.0,1.0,0.6637332882044339,0.6181506849315068,0.6449883866356977,1.0,1.0,1.0,0.6760873244203757,0.6199931530297843,0.6542630057803468,1.0,1.0,1.0,13.110655677112181,1.5196713985579653,0.0042309697050601554,0.0074275942353317775,0.0046504304864574885,0.0,0.0,0.0
69,141.58838286399842,19.479032468795776,0.6713826366559486,0.6213273977292445,0.6514067479842203,1.0,1.0,1.0,1e-06,1,7,"{'krr__alpha': 1e-06, 'krr__coef0': 1, 'krr__degree': 7}",106,132,109,0.6713487899813844,0.6154109589041096,0.6492052023121387,1.0,1.0,1.0,0.6745642240649856,0.6363013698630137,0.6589820890228765,1.0,1.0,1.0,0.6720257234726688,0.6171232876712329,0.6503067484662578,1.0,1.0,1.0,0.6633948214587917,0.6178082191780822,0.6446310523494729,1.0,1.0,1.0,0.6755796243019123,0.6199931530297843,0.6539086477703556,1.0,1.0,1.0,6.948462783915245,2.137314966781469,0.004288521927584469,0.007629724212674169,0.004808578750781267,0.0,0.0,0.0
41,136.90807390213013,19.609901666641235,0.6713826366559486,0.6213273977292445,0.6514067479842203,1.0,1.0,1.0,1e-10,1,7,"{'krr__alpha': 1e-10, 'krr__coef0': 1, 'krr__degree': 7}",106,132,109,0.6713487899813844,0.6154109589041096,0.6492052023121387,1.0,1.0,1.0,0.6745642240649856,0.6363013698630137,0.6589820890228765,1.0,1.0,1.0,0.6720257234726688,0.6171232876712329,0.6503067484662578,1.0,1.0,1.0,0.6633948214587917,0.6178082191780822,0.6446310523494729,1.0,1.0,1.0,0.6755796243019123,0.6199931530297843,0.6539086477703556,1.0,1.0,1.0,9.905088389914717,2.7225261532724003,0.004288521927584469,0.007629724212674169,0.004808578750781267,0.0,0.0,0.0
83,134.69131054878235,19.110469913482667,0.6713826366559486,0.6213273977292445,0.6514067479842203,1.0,1.0,1.0,1e-05,1,7,"{'krr__alpha': 1e-05, 'krr__coef0': 1, 'krr__degree': 7}",106,132,109,0.6713487899813844,0.6154109589041096,0.6492052023121387,1.0,1.0,1.0,0.6745642240649856,0.6363013698630137,0.6589820890228765,1.0,1.0,1.0,0.6720257234726688,0.6171232876712329,0.6503067484662578,1.0,1.0,1.0,0.6633948214587917,0.6178082191780822,0.6446310523494729,1.0,1.0,1.0,0.6755796243019123,0.6199931530297843,0.6539086477703556,1.0,1.0,1.0,5.34763009889031,1.8920202474902479,0.004288521927584469,0.007629724212674169,0.004808578750781267,0.0,0.0,0.0
13,144.0092966556549,18.627048921585082,0.6713826366559486,0.6213273977292445,0.6514067479842203,1.0,1.0,1.0,1e-14,1,7,"{'krr__alpha': 1e-14, 'krr__coef0': 1, 'krr__degree': 7}",106,132,109,0.6713487899813844,0.6154109589041096,0.6492052023121387,1.0,1.0,1.0,0.6745642240649856,0.6363013698630137,0.6589820890228765,1.0,1.0,1.0,0.6720257234726688,0.6171232876712329,0.6503067484662578,1.0,1.0,1.0,0.6633948214587917,0.6178082191780822,0.6446310523494729,1.0,1.0,1.0,0.6755796243019123,0.6199931530297843,0.6539086477703556,1.0,1.0,1.0,10.064882982325878,0.8180456098917687,0.004288521927584469,0.007629724212674169,0.004808578750781267,0.0,0.0,0.0
55,140.9906594276428,19.42312822341919,0.6713826366559486,0.6213273977292445,0.6514067479842203,1.0,1.0,1.0,1e-08,1,7,"{'krr__alpha': 1e-08, 'krr__coef0': 1, 'krr__degree': 7}",106,132,109,0.6713487899813844,0.6154109589041096,0.6492052023121387,1.0,1.0,1.0,0.6745642240649856,0.6363013698630137,0.6589820890228765,1.0,1.0,1.0,0.6720257234726688,0.6171232876712329,0.6503067484662578,1.0,1.0,1.0,0.6633948214587917,0.6178082191780822,0.6446310523494729,1.0,1.0,1.0,0.6755796243019123,0.6199931530297843,0.6539086477703556,1.0,1.0,1.0,7.379222844341872,2.489317051292394,0.004288521927584469,0.007629724212674169,0.004808578750781267,0.0,0.0,0.0
27,142.18932776451112,18.383850622177125,0.6713826366559486,0.6213273977292445,0.6514067479842203,1.0,1.0,1.0,1e-12,1,7,"{'krr__alpha': 1e-12, 'krr__coef0': 1, 'krr__degree': 7}",106,132,109,0.6713487899813844,0.6154109589041096,0.6492052023121387,1.0,1.0,1.0,0.6745642240649856,0.6363013698630137,0.6589820890228765,1.0,1.0,1.0,0.6720257234726688,0.6171232876712329,0.6503067484662578,1.0,1.0,1.0,0.6633948214587917,0.6178082191780822,0.6446310523494729,1.0,1.0,1.0,0.6755796243019123,0.6199931530297843,0.6539086477703556,1.0,1.0,1.0,7.560648414808151,1.1151514935179234,0.004288521927584469,0.007629724212674169,0.004808578750781267,0.0,0.0,0.0
97,140.13410491943358,19.942938899993898,0.6713149433068202,0.6213273977292445,0.6513600199509623,1.0,1.0,1.0,0.0001,1,7,"{'krr__alpha': 0.0001, 'krr__coef0': 1, 'krr__degree': 7}",112,132,115,0.6713487899813844,0.6154109589041096,0.6492052023121387,1.0,1.0,1.0,0.6742257573193434,0.6363013698630137,0.6587484488565858,1.0,1.0,1.0,0.6720257234726688,0.6171232876712329,0.6503067484662578,1.0,1.0,1.0,0.6633948214587917,0.6178082191780822,0.6446310523494729,1.0,1.0,1.0,0.6755796243019123,0.6199931530297843,0.6539086477703556,1.0,1.0,1.0,12.635385630124473,2.731201655908202,0.004240165712199528,0.007629724212674169,0.004735314357341201,0.0,0.0,0.0
129,137.8981861114502,19.730122804641724,0.6698595363005585,0.5764684875230381,0.6330838465155161,0.9733034354374682,0.9609958201059442,0.9726620778655752,0.1,0,4,"{'krr__alpha': 0.1, 'krr__coef0': 0, 'krr__degree': 4}",113,168,153,0.6693179895075309,0.5784246575342465,0.6335333833458364,0.9726688102893891,0.9607910281653967,0.972024943703447,0.6818412590962938,0.5904109589041096,0.6471471471471472,0.9742342189879845,0.9612190737094427,0.9735963581183611,0.6628871213403283,0.5636986301369863,0.6230128690386071,0.9728803520054154,0.9600205461861142,0.9722137934024014,0.6715180233542054,0.5897260273972603,0.6395543175487466,0.9738957522423421,0.9620751647975344,0.9732819469103191,0.6637332882044339,0.5600821636425881,0.6221715154972428,0.9728380436622102,0.9608732876712329,0.9721933471933472,8.040294283896435,1.7168847970212522,0.006822770984034377,0.012693008633231502,0.009595301548175563,0.0006349071410493811,0.0006667743681199892,0.0006455578311721535
